,file_name,obj_class,vertices,faces,face_type,bounding_box,has_holes,outlier_low,outlier_high,file_path
108,D00750.obj,Bicycle,2877,5484,Triangles,"{'min_bound': [-0.8115590214729309, -0.8188380002975464, -0.16729199886322021], 'max_bound': [1.1033799648284912, 0.7363719940185547, 0.43965598940849304]}",False,False,False,original_shapes\Bicycle\D00750.obj
109,D00838.obj,Bicycle,23397,45925,Triangles,"{'min_bound': [-0.9429739713668823, -0.6380450129508972, -0.2980610132217407], 'max_bound': [0.9719439744949341, 0.560247004032135, 0.2842490077018738]}",False,False,False,original_shapes\Bicycle\D00838.obj
110,D00847.obj,Bicycle,22672,44707,Triangles,"{'min_bound': [-0.932407021522522, -0.5892760157585144, -0.3613170087337494], 'max_bound': [0.9739149808883667, 0.7320259809494019, 0.3619059920310974]}",False,False,False,original_shapes\Bicycle\D00847.obj
111,D00904.obj,Bicycle,5354,10548,Triangles,"{'min_bound': [-0.9598960280418396, -0.5993160009384155, -0.1960880011320114], 'max_bound': [0.953013002872467, 0.6374059915542603, 0.1912979930639267]}",False,False,False,original_shapes\Bicycle\D00904.obj
112,D00930.obj,Bicycle,29021,57224,Triangles,"{'min_bound': [-0.7387290000915527, -0.5199499726295471, -0.3425999879837036], 'max_bound': [0.9940059781074524, 0.8527510166168213, 0.3371579945087433]}",False,False,False,original_shapes\Bicycle\D00930.obj
113,D00931.obj,Bicycle,32603,64230,Triangles,"{'min_bound': [-0.9205729961395264, -0.40091899037361145, -0.4329479932785034], 'max_bound': [0.8498290181159973, 0.6840490102767944, 0.1359580010175705]}",False,False,False,original_shapes\Bicycle\D00931.obj
114,D00974.obj,Bicycle,6045,12065,Triangles,"{'min_bound': [-0.8433259725570679, -0.5838789939880371, -0.2105109989643097], 'max_bound': [1.05062997341156, 0.5508970022201538, 0.2090590000152588]}",False,False,False,original_shapes\Bicycle\D00974.obj
115,m1472.obj,Bicycle,524,846,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.4064579904079437, 0.566815972328186, 0.9750000238418579]}",False,False,False,original_shapes\Bicycle\m1472.obj
116,m1473.obj,Bicycle,2192,4448,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.5576429963111877, 0.31407099962234497]}",False,False,False,original_shapes\Bicycle\m1473.obj
117,m1475.obj,Bicycle,6049,12065,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.5134490132331848, 0.2323330044746399]}",False,False,False,original_shapes\Bicycle\m1475.obj
118,m1476.obj,Bicycle,436,916,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.29967498779296875, 0.5747230052947998, 0.9750000238418579]}",False,False,False,original_shapes\Bicycle\m1476.obj
119,m1477.obj,Bicycle,22682,44727,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.6160460114479065, 0.3760310113430023]}",False,False,False,original_shapes\Bicycle\m1477.obj
120,m1478.obj,Bicycle,2769,5049,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.6116660237312317, 0.22357599437236786]}",False,False,False,original_shapes\Bicycle\m1478.obj
121,D00069.obj,Biplane,3242,6326,Triangles,"{'min_bound': [-1.063420057296753, -0.4468420147895813, -0.1988469958305359], 'max_bound': [0.9051370024681091, 0.5534459948539734, 0.19973799586296082]}",False,False,False,original_shapes\Biplane\D00069.obj
122,D00132.obj,Biplane,287,348,Triangles,"{'min_bound': [-0.9488720297813416, -0.4167819917201996, -0.12930899858474731], 'max_bound': [0.9473220109939575, 0.8526099920272827, 0.25550100207328796]}",False,False,False,original_shapes\Biplane\D00132.obj
123,D00178.obj,Biplane,4566,8057,Triangles,"{'min_bound': [-0.5805230140686035, -0.4692020118236542, -0.17689299583435059], 'max_bound': [0.48715299367904663, 0.5924450159072876, 0.1258549988269806]}",False,False,False,original_shapes\Biplane\D00178.obj
124,D00199.obj,Biplane,2584,3764,Triangles,"{'min_bound': [-1.0165300369262695, -0.38885998725891113, -0.23430199921131134], 'max_bound': [0.9156060218811035, 1.0759600400924683, 0.33911600708961487]}",False,False,False,original_shapes\Biplane\D00199.obj
125,D00246.obj,Biplane,5022,9353,Triangles,"{'min_bound': [-0.984595000743866, -0.39595499634742737, -0.19304800033569336], 'max_bound': [0.998878002166748, 0.6320819854736328, 0.1393039971590042]}",False,False,False,original_shapes\Biplane\D00246.obj
126,D00276.obj,Biplane,512,916,Triangles,"{'min_bound': [-1.080180048942566, -0.864861011505127, -0.4688830077648163], 'max_bound': [0.6990360021591187, 0.7663940191268921, 0.47753798961639404]}",False,False,False,original_shapes\Biplane\D00276.obj
127,D00277.obj,Biplane,22419,41567,Triangles,"{'min_bound': [-0.5578169822692871, -1.055150032043457, -0.27862098813056946], 'max_bound': [0.8048509955406189, 0.8134109973907471, 0.2687560021877289]}",False,False,False,original_shapes\Biplane\D00277.obj
128,D00320.obj,Biplane,9723,17476,Triangles,"{'min_bound': [-0.9901059865951538, -0.7514200210571289, -0.1522659957408905], 'max_bound': [0.9846060276031494, 0.4279389977455139, 0.30323800444602966]}",False,False,False,original_shapes\Biplane\D00320.obj
129,D00373.obj,Biplane,5941,12536,Triangles,"{'min_bound': [-0.6665830016136169, -0.9676200151443481, -0.3769179880619049], 'max_bound': [0.8639050126075745, 0.9305830001831055, 0.24587799608707428]}",False,False,False,original_shapes\Biplane\D00373.obj
130,D00410.obj,Biplane,2167,4254,Triangles,"{'min_bound': [-1.1498000621795654, -0.5715339779853821, -0.23169100284576416], 'max_bound': [0.7724270224571228, 0.6080459952354431, 0.1732659935951233]}",False,False,False,original_shapes\Biplane\D00410.obj
131,D00490.obj,Biplane,23374,46318,Triangles,"{'min_bound': [-0.8584949970245361, -0.5550240278244019, -0.2670699954032898], 'max_bound': [0.9707239866256714, 0.7105410099029541, 0.21474899351596832]}",False,False,False,original_shapes\Biplane\D00490.obj
132,D00515.obj,Biplane,5379,10522,Triangles,"{'min_bound': [-0.8900780081748962, -0.8895170092582703, -0.3153199851512909], 'max_bound': [0.6879339814186096, 0.8638110160827637, 0.254272997379303]}",False,False,False,original_shapes\Biplane\D00515.obj
133,D00601.obj,Biplane,17850,36024,Triangles,"{'min_bound': [-0.8074610233306885, -0.4945400059223175, -0.3506230115890503], 'max_bound': [0.8208810091018677, 0.7841179966926575, 0.44723498821258545]}",False,False,False,original_shapes\Biplane\D00601.obj
134,D00616.obj,Biplane,17875,37102,Triangles,"{'min_bound': [-1.0318900346755981, -0.5959640145301819, -0.1925790011882782], 'max_bound': [0.9510700106620789, 0.3398430049419403, 0.1860779970884323]}",False,False,False,original_shapes\Biplane\D00616.obj
135,D00632.obj,Biplane,624,1024,Triangles,"{'min_bound': [-0.8451859951019287, -0.9367499947547913, -0.2367130070924759], 'max_bound': [0.6288790106773376, 0.9357010126113892, 0.3175309896469116]}",False,False,False,original_shapes\Biplane\D00632.obj
136,D00634.obj,Biplane,40788,77264,Triangles,"{'min_bound': [-0.958046019077301, -0.7381380200386047, -0.3363249897956848], 'max_bound': [0.9768819808959961, 0.7966679930686951, 0.25928300619125366]}",False,False,True,original_shapes\Biplane\D00634.obj
137,D00666.obj,Biplane,469,794,Triangles,"{'min_bound': [-1.224519968032837, -0.9467430114746094, -0.26614201068878174], 'max_bound': [0.6933640241622925, 0.9623280167579651, 0.17930899560451508]}",False,False,False,original_shapes\Biplane\D00666.obj
138,D00854.obj,Biplane,18832,37292,Triangles,"{'min_bound': [-0.9670730233192444, -0.9531959891319275, -0.1910330057144165], 'max_bound': [0.4543119966983795, 0.9801110029220581, 0.3548260033130646]}",False,False,False,original_shapes\Biplane\D00854.obj
139,D00890.obj,Biplane,24430,47490,Triangles,"{'min_bound': [-0.8891689777374268, -0.8370590209960938, -0.259335994720459], 'max_bound': [0.8821750283241272, 0.766086995601654, 0.3211120069026947]}",False,False,False,original_shapes\Biplane\D00890.obj
140,D00900.obj,Biplane,26728,49863,Triangles,"{'min_bound': [-1.179110050201416, -0.8972269892692566, -0.17925800383090973], 'max_bound': [0.8053550124168396, 0.4827730059623718, 0.2759929895401001]}",False,False,False,original_shapes\Biplane\D00900.obj
141,m1118.obj,Biplane,10676,20408,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.23162299394607544, 0.5268840193748474]}",False,False,False,original_shapes\Biplane\m1118.obj
142,m1119.obj,Biplane,863,1550,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.3793250024318695, 0.8152710199356079]}",False,False,False,original_shapes\Biplane\m1119.obj
143,m1120.obj,Biplane,65722,129881,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.3700369894504547, 0.8891389966011047]}",False,False,True,original_shapes\Biplane\m1120.obj
144,m1121.obj,Biplane,1062,1913,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.792248010635376, 0.9750000238418579, 0.32874900102615356]}",False,False,False,original_shapes\Biplane\m1121.obj
145,m1122.obj,Biplane,6704,11577,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9357200264930725, 0.9750000238418579, 0.30451899766921997]}",False,False,False,original_shapes\Biplane\m1122.obj
146,m1123.obj,Biplane,1015,1756,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6976749897003174, 0.9750000238418579, 0.3184269964694977]}",False,False,False,original_shapes\Biplane\m1123.obj
147,m1124.obj,Biplane,390,572,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6330819725990295, 0.9750000238418579, 0.24074600636959076]}",False,False,False,original_shapes\Biplane\m1124.obj
148,m1125.obj,Biplane,434,656,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.7990819811820984, 0.9750000238418579, 0.27437499165534973]}",False,False,False,original_shapes\Biplane\m1125.obj
149,m1126.obj,Biplane,770,1316,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.788133978843689, 0.9750000238418579, 0.2361059933900833]}",False,False,False,original_shapes\Biplane\m1126.obj
150,m1127.obj,Biplane,354,520,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8110529780387878, 0.9750000238418579, 0.21970400214195251]}",False,False,False,original_shapes\Biplane\m1127.obj
151,m1128.obj,Biplane,718,1232,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.9670869708061218, 0.24195100367069244]}",False,False,False,original_shapes\Biplane\m1128.obj
152,m1129.obj,Biplane,3351,6272,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.34655100107192993, 0.699508011341095]}",False,False,False,original_shapes\Biplane\m1129.obj
153,m1131.obj,Biplane,482,768,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.7056180238723755, 0.9750000238418579, 0.19673199951648712]}",False,False,False,original_shapes\Biplane\m1131.obj
154,m1132.obj,Biplane,882,1428,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.7226999998092651, 0.9750000238418579, 0.2097650021314621]}",False,False,False,original_shapes\Biplane\m1132.obj
155,m1133.obj,Biplane,624,1024,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.7697470188140869, 0.9750000238418579, 0.3112170100212097]}",False,False,False,original_shapes\Biplane\m1133.obj
156,m1134.obj,Biplane,338,512,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5423880219459534, 0.9750000238418579, 0.17319999635219574]}",False,False,False,original_shapes\Biplane\m1134.obj
157,m1135.obj,Biplane,264,360,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5459070205688477, 0.9750000238418579, 0.1810470074415207]}",False,False,False,original_shapes\Biplane\m1135.obj
158,m1136.obj,Biplane,904,1628,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5591080188751221, 0.9750000238418579, 0.23333300650119781]}",False,False,False,original_shapes\Biplane\m1136.obj
159,m1137.obj,Biplane,408,524,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.46198299527168274, 0.9750000238418579, 0.19961799681186676]}",False,False,False,original_shapes\Biplane\m1137.obj
160,m1138.obj,Biplane,2050,3586,Triangles,"{'min_bound': [0.05249499902129173, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.9070339798927307, 0.3778870105743408]}",False,False,False,original_shapes\Biplane\m1138.obj
161,m1139.obj,Biplane,2920,4234,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.6474339962005615, 0.9750000238418579, 0.2743839919567108]}",False,False,False,original_shapes\Biplane\m1139.obj
162,m1141.obj,Biplane,11819,23138,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.3108440041542053, 0.6200299859046936]}",False,False,False,original_shapes\Biplane\m1141.obj
163,m1143.obj,Biplane,3336,6570,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.5044950246810913, 0.9750000238418579, 0.20971299707889557]}",False,False,False,original_shapes\Biplane\m1143.obj
164,m1144.obj,Biplane,3627,6736,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.9750000238418579, 0.7169010043144226, 0.29130399227142334]}",False,False,False,original_shapes\Biplane\m1144.obj
165,m1146.obj,Biplane,1700,3016,Triangles,"{'min_bound': [0.02500000037252903, 0.02500000037252903, 0.02500000037252903], 'max_bound': [0.8883600234985352, 0.322160005569458, 0.9750000238418579]}",False,False,False,original_shapes\Biplane\m1146.obj
166,D00089.obj,Bird,233,462,Triangles,"{'min_bound': [-1.1640100479125977, -0.5626230239868164, -0.31481701135635376], 'max_bound': [0.7851189970970154, 0.5078579783439636, 0.15477199852466583]}",False,False,False,original_shapes\Bird\D00089.obj
167,D00113.obj,Bird,15871,31702,Triangles,"{'min_bound': [-0.9897810220718384, -0.5657780170440674, -0.5579519867897034], 'max_bound': [0.7296760082244873, 0.9571809768676758, 0.6026219725608826]}",False,False,False,original_shapes\Bird\D00113.obj
168,D00164.obj,Bird,8188,16135,Triangles,"{'min_bound': [-0.6923779845237732, -0.49835100769996643, -0.40088799595832825], 'max_bound': [1.1895300149917603, 0.5985239744186401, 0.10571599751710892]}",False,False,False,original_shapes\Bird\D00164.obj
169,D00234.obj,Bird,1247,2468,Triangles,"{'min_bound': [-0.9282190203666687, -0.9668009877204895, -0.18564699590206146], 'max_bound': [0.9475209712982178, 0.6257680058479309, 0.2581450045108795]}",False,False,False,original_shapes\Bird\D00234.obj
170,D00271.obj,Bird,12813,24753,Triangles,"{'min_bound': [-1.174340009689331, -0.6770099997520447, -0.1927720010280609], 'max_bound': [0.7355160117149353, 0.6332470178604126, 0.2092200070619583]}",False,False,False,original_shapes\Bird\D00271.obj
171,D00284.obj,Bird,13253,26516,Triangles,"{'min_bound': [-1.1768800020217896, -0.4226439893245697, -0.2669770121574402], 'max_bound': [0.7230949997901917, 0.6088280081748962, 0.20210100710391998]}",False,False,False,original_shapes\Bird\D00284.obj
172,D00323.obj,Bird,260,364,Triangles,"{'min_bound': [-0.7776820063591003, -0.18833599984645844, -0.04901399835944176], 'max_bound': [1.1986899375915527, 0.3433150053024292, 0.04366099834442139]}",False,False,False,original_shapes\Bird\D00323.obj
173,D00386.obj,Bird,1751,3498,Triangles,"{'min_bound': [-1.0576189756393433, -0.2862519919872284, -0.13273100554943085], 'max_bound': [0.8108940124511719, 0.3537670075893402, 0.07390300184488297]}",False,False,False,original_shapes\Bird\D00386.obj
174,D00438.obj,Bird,1824,3709,Triangles,"{'min_bound': [-1.1869399547576904, -0.5456740260124207, -0.19494399428367615], 'max_bound': [0.7862750291824341, 0.37130698561668396, 0.0649150013923645]}",False,False,False,original_shapes\Bird\D00438.obj
175,D00442.obj,Bird,8996,17119,Triangles,"{'min_bound': [-0.8743119835853577, -0.6170210242271423, -0.3748700022697449], 'max_bound': [0.9113950133323669, 0.5048570036888123, 0.5256069898605347]}",False,False,False,original_shapes\Bird\D00442.obj
176,D00546.obj,Bird,1162,2012,Triangles,"{'min_bound': [-1.2361400127410889, -0.2880820035934448, -0.24899600446224213], 'max_bound': [0.715362012386322, 0.4084770083427429, 0.1504960060119629]}",False,False,False,original_shapes\Bird\D00546.obj
177,D00599.obj,Bird,1792,3626,Triangles,"{'min_bound': [-1.2073899507522583, -0.45223701000213623, -0.05299000069499016], 'max_bound': [0.7498610019683838, 0.2900109887123108, 0.15761399269104004]}",False,False,False,original_shapes\Bird\D00599.obj
