file_name,obj_class,volume,surface_area,diameter,eccentricity,compactness,rectangularity,convexity,sphericity,elongation,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,A3_8,A3_9,A3_10,A3_11,A3_12,A3_13,A3_14,A3_15,A3_16,A3_17,A3_18,A3_19,A3_20,A3_21,A3_22,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D1_11,D1_12,D1_13,D1_14,D1_15,D1_16,D1_17,D1_18,D1_19,D1_20,D1_21,D1_22,D1_23,D1_24,D1_25,D1_26,D1_27,D1_28,D1_29,D1_30,D1_31,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D2_11,D2_12,D2_13,D2_14,D2_15,D2_16,D2_17,D2_18,D2_19,D2_20,D2_21,D2_22,D2_23,D2_24,D2_25,D2_26,D2_27,D2_28,D2_29,D2_30,D2_31,D2_32,D2_33,D2_34,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D3_8,D3_9,D3_10,D3_11,D3_12,D3_13,D3_14,D3_15,D3_16,D3_17,D3_18,D3_19,D3_20,D3_21,D3_22,D3_23,D3_24,D3_25,D3_26,D3_27,D3_28,D3_29,D3_30,D3_31,D3_32,D3_33,D3_34,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8,D4_9,D4_10,D4_11,D4_12,D4_13,D4_14,D4_15,D4_16,D4_17,D4_18,D4_19,D4_20,D4_21,D4_22,D4_23,D4_24,D4_25,D4_26,D4_27,D4_28,D4_29,D4_30,D4_31,D4_32,D4_33
D01007.obj,City,0.3867,0.2311,1.7682,-0.2228,-0.113,-0.3347,0.9279,-0.4748,-0.5135,0.0545,0.09875,0.08375,0.09025,0.08225,0.0705,0.0695,0.0595,0.054,0.04975,0.053,0.042,0.034,0.033,0.03075,0.0265,0.022,0.016,0.01175,0.0115,0.00475,0.002,0.00025,0.01025,0.08025,0.0605,0.09275,0.10825,0.14475,0.2035,0.17675,0.0595,0.0105,0.0105,0.01775,0.01675,0.00575,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01775,0.0455,0.07525,0.09725,0.10625,0.11275,0.1015,0.09425,0.05675,0.0425,0.03525,0.02675,0.02225,0.02,0.01825,0.01625,0.01825,0.015,0.01925,0.0145,0.01325,0.01325,0.0095,0.00525,0.00275,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225,0.1345,0.221,0.2155,0.14975,0.09725,0.06425,0.04175,0.02575,0.01275,0.00375,0.00125,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16875,0.424,0.272,0.10675,0.02275,0.00575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01066.obj,City,-0.6803,-0.649,0.2296,0.8426,-0.5136,1.1761,-0.431,-0.0792,-0.6521,0.10225,0.10225,0.09275,0.08525,0.0725,0.058,0.05525,0.052,0.04425,0.03475,0.0375,0.034,0.03175,0.027,0.0245,0.02375,0.02575,0.0225,0.0235,0.019,0.02025,0.01125,0.04625,0.14975,0.16225,0.13175,0.116,0.12175,0.097,0.06675,0.048,0.032,0.02125,0.00625,0.00075,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315,0.0785,0.08625,0.0955,0.102,0.10125,0.09975,0.082,0.08,0.064,0.048,0.04175,0.02825,0.01775,0.01675,0.01075,0.00625,0.004,0.003,0.00125,0.0005,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08925,0.25175,0.232,0.187,0.12175,0.07075,0.02425,0.01625,0.005,0.00125,0.0005,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578,0.4055,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1662.obj,City,-0.4501,0.3012,-0.5965,-0.0428,2.923,1.1801,-0.5348,-0.8243,-0.7747,0.08,0.09975,0.05625,0.062,0.0905,0.0985,0.07225,0.05425,0.04875,0.04475,0.0435,0.04875,0.03525,0.032,0.024,0.0245,0.02125,0.014,0.01925,0.017,0.01075,0.00275,0.003,0.022,0.12025,0.124,0.2,0.228,0.10825,0.16725,0.00975,0.0035,0.01175,0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03375,0.06225,0.092,0.041,0.02775,0.0505,0.09675,0.13825,0.13475,0.10925,0.099,0.0415,0.03125,0.02475,0.00425,0.003,0.00275,0.00275,0.00275,0.0015,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04375,0.19825,0.2405,0.147,0.13375,0.161,0.06225,0.0095,0.0035,0.00025,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27825,0.56725,0.1535,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1652.obj,City,-0.5506,-0.6089,0.9402,0.0742,-0.5945,-0.5729,-0.5483,0.1037,-0.7004,0.109,0.1245,0.09925,0.081,0.07175,0.05225,0.0405,0.03925,0.039,0.026,0.03025,0.0305,0.02475,0.02875,0.028,0.03375,0.03275,0.029,0.02825,0.02675,0.01775,0.007,0.02875,0.0765,0.06475,0.0455,0.04525,0.073,0.08525,0.0735,0.09275,0.1145,0.08325,0.057,0.042,0.07825,0.03675,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01675,0.0425,0.03775,0.044,0.04325,0.06,0.05475,0.06925,0.07,0.07,0.06,0.05025,0.038,0.03775,0.03825,0.03525,0.03175,0.02675,0.0295,0.026,0.023,0.0235,0.0185,0.01975,0.0135,0.01025,0.0065,0.002,0.001,0.00025,0.0,0.0,0.0,0.0,0.0185,0.082,0.152,0.176,0.17375,0.15225,0.10925,0.05875,0.0415,0.0235,0.01025,0.002,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11575,0.44825,0.34225,0.088,0.00575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01124.obj,City,-0.296,-0.1505,0.0254,-0.2022,0.0379,-0.7874,-0.819,-0.542,-0.6382,0.093,0.08725,0.08025,0.0645,0.06525,0.0645,0.06425,0.063,0.059,0.05875,0.05325,0.046,0.0375,0.04275,0.0345,0.026,0.01925,0.0135,0.01125,0.008,0.0065,0.00175,0.0,0.007,0.05475,0.01,0.0095,0.0335,0.3205,0.37275,0.04875,0.0585,0.06425,0.01175,0.00275,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06725,0.07175,0.0615,0.08475,0.035,0.02075,0.029,0.0525,0.0635,0.0805,0.065,0.044,0.0375,0.033,0.0535,0.04525,0.032,0.0505,0.04525,0.00975,0.00525,0.0075,0.004,0.0005,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0785,0.16175,0.1335,0.1295,0.125,0.12825,0.0865,0.0615,0.049,0.03125,0.0125,0.00275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2265,0.336,0.2425,0.14175,0.0465,0.00625,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01195.obj,City,-0.8271,-0.7835,1.8692,0.0595,-0.5906,-0.6956,-1.3241,0.0933,-0.4395,0.0815,0.096,0.09925,0.09025,0.08,0.07125,0.05225,0.049,0.0435,0.0395,0.03925,0.02925,0.03375,0.027,0.02325,0.0245,0.0235,0.022,0.022,0.02,0.0245,0.0085,0.0285,0.11925,0.11625,0.18,0.248,0.10925,0.1035,0.0465,0.031,0.0125,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195,0.052,0.0785,0.10375,0.1295,0.12,0.10725,0.093,0.08075,0.06675,0.04775,0.032,0.02775,0.019,0.01075,0.00625,0.00325,0.00125,0.00025,0.00025,0.00025,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505,0.217,0.26275,0.218,0.14575,0.07075,0.02725,0.00625,0.0015,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.52175,0.0385,0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1661.obj,City,-0.28,-0.2275,3.4247,2.2814,-0.1813,2.7251,-0.4309,-0.4359,-0.6775,0.09025,0.104,0.08325,0.083,0.07425,0.06375,0.06775,0.0565,0.051,0.047,0.0365,0.03275,0.02275,0.03025,0.024,0.02775,0.0205,0.01625,0.017,0.01825,0.0205,0.01275,0.00675,0.02475,0.062,0.087,0.13625,0.122,0.129,0.1335,0.101,0.08525,0.06425,0.03025,0.017,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0235,0.03675,0.05725,0.05525,0.065,0.07225,0.0875,0.0805,0.071,0.0645,0.07375,0.059,0.05375,0.04625,0.036,0.0325,0.028,0.02025,0.0115,0.00625,0.00375,0.004,0.0025,0.0005,0.00075,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215,0.11075,0.1465,0.16725,0.155,0.13975,0.11125,0.073,0.04325,0.01875,0.00925,0.0025,0.001,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34125,0.5805,0.07825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01192.obj,City,0.2445,0.2059,1.8795,-0.1873,0.0017,-0.4094,0.656,-0.5278,-0.5308,0.0645,0.09925,0.104,0.096,0.07225,0.072,0.05375,0.04925,0.04575,0.04425,0.04075,0.03975,0.03075,0.02775,0.02825,0.03025,0.0295,0.02175,0.01975,0.01425,0.01075,0.0055,0.01925,0.05925,0.15525,0.07975,0.15725,0.084,0.0995,0.07825,0.08425,0.092,0.066,0.02475,0.00025,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01575,0.0265,0.04625,0.06925,0.078,0.08125,0.084,0.09175,0.07425,0.083,0.07875,0.0615,0.0435,0.0335,0.02825,0.02125,0.01925,0.01525,0.0145,0.014,0.01,0.00625,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02625,0.09575,0.177,0.20825,0.20225,0.14125,0.08325,0.04325,0.01725,0.004,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.43275,0.3,0.0945,0.01875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01181.obj,City,0.2106,0.3363,1.3675,-0.2195,0.3391,0.1552,1.0143,-0.6298,-0.4039,0.063,0.08625,0.09375,0.0955,0.07975,0.07875,0.06725,0.05275,0.0515,0.04925,0.04825,0.03825,0.0365,0.03175,0.0285,0.02675,0.0165,0.018,0.01725,0.011,0.00675,0.00275,0.0015,0.02225,0.06525,0.05775,0.1455,0.139,0.18375,0.128,0.16975,0.04475,0.01525,0.004,0.004,0.001,0.005,0.00975,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.04975,0.06675,0.101,0.11425,0.118,0.11475,0.101,0.0655,0.04875,0.0325,0.03175,0.02625,0.01325,0.0105,0.0095,0.006,0.00425,0.00925,0.00575,0.01075,0.0105,0.00725,0.00625,0.0065,0.00375,0.001,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.17375,0.23375,0.2375,0.15275,0.0635,0.0335,0.02775,0.0145,0.0105,0.005,0.002,0.00025,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525,0.474,0.21175,0.04325,0.0155,0.0025,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01173.obj,City,-0.7765,-0.1004,0.0879,1.9188,3.3034,3.2228,-0.1575,-0.833,0.5118,0.127,0.12775,0.0975,0.07575,0.061,0.04975,0.03925,0.03425,0.036,0.035,0.02975,0.02975,0.0265,0.024,0.02675,0.029,0.02725,0.0285,0.026,0.027,0.02325,0.019,0.00925,0.03,0.079,0.0975,0.087,0.09175,0.07725,0.08375,0.07675,0.0835,0.094,0.09175,0.064,0.02325,0.008,0.00325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00775,0.02525,0.04075,0.05575,0.06,0.066,0.073,0.06225,0.06575,0.063,0.05625,0.04425,0.045,0.04425,0.0335,0.035,0.03475,0.03025,0.028,0.025,0.02025,0.022,0.01825,0.01375,0.01125,0.0085,0.005,0.0025,0.00225,0.00025,0.00025,0.0,0.0,0.0,0.02625,0.09425,0.1565,0.1755,0.169,0.1365,0.112,0.06375,0.03925,0.019,0.00575,0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5465,0.318,0.13175,0.00375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01079.obj,City,-0.4687,0.362,-0.7472,-0.044,3.5911,1.039,-0.6139,-0.8387,-0.7762,0.083,0.1,0.06225,0.06225,0.081,0.08775,0.07325,0.05675,0.0505,0.04425,0.054,0.04225,0.03475,0.03625,0.0245,0.0215,0.02275,0.021,0.013,0.0155,0.0105,0.003,0.002,0.0235,0.10125,0.12925,0.16475,0.24025,0.10525,0.17875,0.03575,0.002,0.012,0.00525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02925,0.065,0.0925,0.0495,0.02225,0.05025,0.08125,0.1115,0.12475,0.12325,0.102,0.06025,0.0385,0.0315,0.00625,0.0035,0.0025,0.00375,0.0005,0.00025,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.191,0.23975,0.14725,0.118,0.1625,0.077,0.0135,0.00575,0.001,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26575,0.54475,0.186,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01092.obj,City,0.4827,0.5812,2.7925,-0.1733,0.4668,-0.4773,0.0413,-0.6559,-0.7737,0.0595,0.08725,0.08325,0.079,0.083,0.07225,0.07425,0.06975,0.0605,0.05525,0.0395,0.0495,0.0325,0.03425,0.02425,0.02375,0.0175,0.01825,0.015,0.01275,0.00675,0.002,0.0005,0.01325,0.01475,0.0475,0.061,0.062,0.04425,0.18325,0.21275,0.2375,0.08925,0.028,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00775,0.02525,0.038,0.034,0.03725,0.04025,0.0465,0.055,0.05525,0.0585,0.058,0.054,0.06025,0.06475,0.057,0.0655,0.058,0.05825,0.0415,0.0405,0.02525,0.013,0.00475,0.00025,0.001,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.04075,0.09575,0.1325,0.155,0.12625,0.12725,0.11925,0.08725,0.0525,0.0375,0.015,0.00225,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07525,0.255,0.33375,0.24725,0.082,0.00625,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01090.obj,City,0.5952,1.8681,3.06,0.3696,5.2137,2.5105,1.0143,-0.8607,-0.7168,0.0935,0.10425,0.091,0.07925,0.072,0.065,0.06375,0.05075,0.04775,0.04825,0.037,0.0325,0.027,0.02675,0.02825,0.0205,0.02325,0.0195,0.0215,0.0205,0.016,0.01175,0.02225,0.075,0.10575,0.12525,0.16125,0.148,0.12025,0.1305,0.07475,0.026,0.00575,0.004,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01975,0.04025,0.05575,0.068,0.07925,0.10125,0.1065,0.08825,0.088,0.0805,0.071,0.0595,0.04375,0.03475,0.02825,0.01625,0.0095,0.006,0.00225,0.0005,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03775,0.17075,0.20375,0.1995,0.1635,0.1175,0.06225,0.02975,0.01325,0.00175,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3375,0.581,0.0815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01091.obj,City,-0.4467,-0.116,-0.277,-0.1976,0.5607,-0.3163,-0.1106,-0.6723,0.0922,0.06325,0.0965,0.0935,0.09125,0.0815,0.0705,0.0675,0.06,0.06175,0.04875,0.0375,0.03475,0.0335,0.0275,0.02425,0.02575,0.0235,0.01525,0.01825,0.012,0.00975,0.0035,0.00725,0.031,0.0645,0.09225,0.1465,0.176,0.10475,0.0725,0.061,0.078,0.052,0.047,0.029,0.02075,0.00825,0.0075,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.02275,0.03075,0.04375,0.05575,0.06425,0.0715,0.071,0.0775,0.087,0.067,0.067,0.07125,0.05325,0.04425,0.037,0.02725,0.0185,0.01425,0.0125,0.01175,0.0095,0.008,0.008,0.00575,0.00525,0.00425,0.00275,0.0005,0.00025,0.0,0.0,0.0,0.0,0.01125,0.0675,0.1265,0.1715,0.169,0.15375,0.12525,0.0945,0.04825,0.02075,0.00925,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12575,0.32925,0.32875,0.15925,0.04725,0.009,0.0005,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01103.obj,City,-0.5402,-0.6092,0.9402,0.0752,-0.6052,-0.3252,-0.5176,0.1343,-0.1169,0.11125,0.1335,0.102,0.0825,0.066,0.05575,0.05025,0.03575,0.03325,0.033,0.03225,0.02875,0.028,0.03025,0.029,0.02575,0.02925,0.029,0.024,0.02175,0.014,0.00475,0.028,0.08175,0.06775,0.04525,0.0475,0.07475,0.08325,0.076,0.083,0.11625,0.086,0.0565,0.036,0.07775,0.03775,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.038,0.04,0.0485,0.049,0.05775,0.0625,0.06125,0.06675,0.066,0.06,0.0525,0.0385,0.0375,0.046,0.036,0.03025,0.02775,0.029,0.0215,0.02725,0.0255,0.019,0.017,0.012,0.008,0.006,0.00225,0.00025,0.0,0.0,0.0,0.0,0.0,0.01625,0.08075,0.15175,0.17675,0.17,0.15575,0.1095,0.06875,0.03775,0.021,0.0095,0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11775,0.439,0.35175,0.08525,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D01068.obj,City,0.1042,0.1296,0.0699,-0.0226,0.0333,0.4934,1.0143,-0.5403,-0.4551,0.0985,0.101,0.094,0.079,0.06475,0.0585,0.055,0.048,0.0485,0.04175,0.0415,0.04125,0.0325,0.03025,0.02875,0.023,0.023,0.02325,0.02375,0.01925,0.015,0.0095,0.00175,0.02025,0.04,0.07525,0.12975,0.124,0.111,0.116,0.1555,0.14925,0.05,0.022,0.005,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.036,0.04325,0.0455,0.061,0.06475,0.0625,0.065,0.06825,0.05325,0.05325,0.05175,0.05275,0.058,0.06275,0.049,0.03625,0.03225,0.02775,0.02425,0.01625,0.00825,0.00575,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03025,0.09825,0.15325,0.16625,0.15475,0.14125,0.114,0.0785,0.0435,0.014,0.00425,0.0015,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2575,0.429,0.24275,0.0645,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m1660.obj,City,-0.7767,-0.0996,0.0879,1.9802,3.3158,3.2214,-0.1609,-0.8333,0.5256,0.1285,0.12375,0.10625,0.08175,0.05325,0.0495,0.0415,0.03925,0.03025,0.0275,0.035,0.026,0.02875,0.0285,0.0255,0.02825,0.026,0.02725,0.027,0.02275,0.0245,0.019,0.00725,0.031,0.0755,0.1,0.09975,0.08525,0.082,0.0725,0.08125,0.0835,0.11025,0.078,0.06225,0.01875,0.011,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00925,0.0295,0.045,0.05125,0.062,0.0695,0.062,0.07275,0.0605,0.06275,0.059,0.05225,0.046,0.0425,0.03725,0.034,0.034,0.029,0.02525,0.02675,0.0185,0.01825,0.0125,0.0135,0.01,0.00875,0.005,0.00225,0.0005,0.00025,0.0,0.0,0.0,0.0,0.02725,0.10725,0.1745,0.1785,0.16025,0.141,0.0975,0.05775,0.032,0.01675,0.005,0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55125,0.33075,0.112,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
